lane,detection,light,sign
,0.009382963,,
,0.008663177,,
,0.00940299,,
,0.009053707,,
,0.008631945,,
,0.008719683,,
,0.009407997,,
,0.009386301,,
,0.008260965,,
,0.008696556,,
,0.008684397,,
,0.009434938,,
,0.008660316,,
,0.008687973,,
,0.009387016,,
,0.008690834,,
,0.009046078,,
,0.008638144,,
,0.008278608,,
,0.009419203,,
,0.008282661,,
,0.009370804,,
,0.009407759,,
,0.008696079,,
,0.00941968,,
,0.009050608,,
,0.008644581,,
,0.009396791,,
,0.009424448,,
,0.00868988,,
,0.008653879,,
,0.009424448,,
,0.009085655,,
,0.008644104,,
,0.009407282,,
,0.008654356,,
,0.009385586,,
,0.008686066,,
,0.009434938,,
,0.009008169,,
,0.009386301,,
,0.008677483,,
,0.008658409,,
,0.009076834,,
,0.009375811,,
,0.009378672,,
,0.014193296,,
,0.012729883,,
,0.013155937,,
,0.015039682,,
,0.014476061,,
,0.011391878,,
,0.011085987,,
,0.011738777,,
,0.010555267,,
,0.01122117,,
,0.011286736,,
,0.011214972,,
,0.011288643,,
,0.010352135,,
,0.009911537,,
,0.010310411,,
,0.011281967,,
,0.009900331,,
,0.010853291,,
,0.010893106,,
,0.01081109,,
,0.010333776,,
,0.011229038,,
,0.010347128,,
,0.010905743,,
,0.011272907,,
,0.011273861,,
,0.010338545,,
,0.010327339,,
,0.009936333,,
,0.009898901,,
,0.010854721,,
,0.010823011,,
,0.011249065,,
,0.010317087,,
,0.010333538,,
,0.010901451,,
,0.011271,,
,0.011249304,,
,0.011310577,,
,0.010920525,,
,0.010407925,,
,0.010840893,,
,0.010892868,,
,0.009889603,,
,0.011312723,,
,0.009926319,,
,0.010322332,,
,0.00989604,,
,0.010329723,,
,0.010328293,,
,0.011333942,,
,0.010336399,,
,0.010443449,,
,0.010345697,,
,0.010341883,,
,0.011259317,,
,0.00990057,,
,0.011243105,,
,0.011363029,,
,0.010296345,,
,0.009865999,,
,0.011252642,,
,0.010374308,,
,0.010292768,,
,0.011498213,,
,0.010681152,,
,0.012245417,,
,0.010528803,,
,0.011333227,,
,0.010631561,,
,0.012083292,,
,0.01188755,,
,0.010459423,,
,0.011310339,,
,0.012091637,,
,0.010762453,,
,0.011481285,,
,0.01049757,,
,0.011265755,,
,0.010873795,,
,0.010330915,,
,0.01128149,,
,0.011328697,,
,0.009943724,,
,0.01128459,,
,0.010339022,,
,0.009936571,,
,0.010893106,,
,0.009861708,,
,0.010381222,,
,0.010304928,,
,0.010318041,,
,0.011259079,,
,0.010366201,,
,0.010812998,,
,0.011278152,,
,0.010829449,,
,0.010355473,,
,0.010885715,,
,0.011255026,,
,0.011253834,,
,0.010311365,,
,0.011244535,,
,0.010864735,,
,0.010494471,,
,0.011226177,,
,0.010854244,,
,0.009940863,,
,0.011309624,,
,0.011437654,,
,0.011262894,,
,0.010355234,,
,0.011237621,,
,0.011244059,,
,0.010329247,,
,0.010871172,,
,0.010824442,,
,0.011262655,,
,0.010837317,,
,0.011290312,,
,0.011288166,,
,0.011263609,,
,0.010382414,,
,0.011282444,,
,0.011293173,,
,0.010322809,,
,0.011302948,,
,0.011232615,,
,0.010835648,,
,0.009922266,,
,0.01129055,,
,0.010307789,,
,0.011322975,,
,0.011248112,,
,0.010465145,,
,0.011237144,,
,0.011309385,,
,0.010848761,,
,0.011389017,,
,0.011348963,,
,0.010907173,,
,0.011261463,,
,0.011231899,,
,0.010355234,,
,0.010869265,,
,0.010838509,,
,0.011226654,,
,0.010350466,,
,0.010343075,,
,0.011217117,,
,0.011238575,,
,0.010286093,,
,0.010358095,,
,0.011293411,,
,0.009902,,
,0.011237621,,
,0.011296988,,
,0.010897636,,
,0.011280775,,
,0.009942532,,
,0.011345863,,
,0.010475159,,
,0.01084733,,
,0.011291504,,
,0.010315418,,
,0.010340691,,
,0.011260986,,
,0.011278868,,
,0.010336399,,
,0.010281324,,
,0.010286331,,
,0.010305405,,
,0.011240959,,
,0.011228561,,
,0.010871172,,
,0.011223316,,
,0.010861397,,
,0.01125145,,
,0.011303902,,
,0.01029706,,
,0.011265755,,
,0.010383606,,
,0.0113132,,
,0.010315657,,
,0.010355234,,
,0.011246443,,
,0.010362864,,
,0.010327578,,
,0.010821342,,
,0.01031971,,
,0.010865927,,
,0.011231661,,
,0.01035285,,
,0.010344505,,
,0.011227369,,
,0.011281729,,
,0.010321617,,
,0.010345221,,
,0.011263132,,
,0.010331154,,
,0.011236668,,
,0.010413885,,
,0.011255026,,
,0.010344267,,
,0.010402679,,
,0.011271238,,
,0.011252642,,
,0.010329247,,
,0.011263847,,
,0.010459661,,
,0.010870218,,
,0.010318518,,
,0.01132226,,
,0.010439873,,
,0.010364771,,
,0.011248589,,
,0.011248112,,
,0.010853767,,
,0.010848761,,
,0.011266232,,
,0.010828733,,
,0.009907722,,
,0.010314941,,
,0.011289358,,
,0.011278868,,
,0.009959221,,
,0.010345459,,
,0.010369301,,
,0.011339664,,
,0.011757374,,
,0.011466265,,
,0.011757851,,
,0.01147151,,
,0.010032892,,
,0.009891272,,
,0.009899139,,
,0.010460615,,
,0.011351109,,
,0.011302233,,
,0.009902716,,
,0.009912014,,
,0.009885311,,
,0.009885788,,
,0.011247635,,
,0.010870457,,
,0.01125598,,
,0.010958672,,
,0.010386944,,
,0.010879755,,
,0.010349751,,
,0.009939671,,
,0.010836601,,
,0.010355234,,
,0.010854006,,
,0.010834694,,
,0.009934902,,
,0.010309219,,
,0.011279583,,
,0.010886669,,
,0.009950638,,
,0.011338711,,
,0.011273384,,
,0.010853767,,
,0.011290312,,
,0.010370255,,
,0.011324883,,
,0.011320353,,
,0.010352373,,
,0.011253357,,
,0.011303663,,
,0.009895563,,
,0.01030755,,
,0.010339499,,
,0.010847092,,
,0.011305332,,
,0.011254787,,
,0.009927034,,
,0.011319637,,
,0.011260986,,
,0.011309624,,
,0.01130271,,
,0.009955883,,
,0.009876251,,
,0.011267185,,
,0.010836601,,
,0.010358334,,
,0.011271477,,
,0.010299444,,
,0.011269093,,
,0.011277914,,
,0.011232376,,
,0.010362864,,
,0.010861635,,
,0.010299206,,
,0.011293411,,
,0.011311769,,
,0.009925365,,
,0.011244774,,
,0.010329962,,
,0.011254549,,
,0.011300564,,
,0.010344028,,
,0.010897398,,
,0.009927988,,
,0.01033473,,
,0.010856152,,
,0.010371923,,
,0.010837317,,
,0.01127553,,
,0.011295557,,
,0.011271477,,
,0.010342121,,
,0.011258602,,
,0.01086092,,
,0.011259317,,
,0.010315895,,
,0.011247396,,
,0.00992775,,
,0.010835409,,
,0.011267185,,
,0.010320902,,
,0.010332346,,
,0.01029706,,
,0.010334253,,
,0.011304617,,
,0.011309385,,
,0.01128149,,
,0.010347128,,
,0.011278391,,
,0.010848999,,
,0.01129508,,
,0.011257887,,
,0.011286497,,
,0.011234283,,
,0.009941816,,
,0.011229038,,
,0.010104656,,
,0.010373116,,
,0.011237144,,
,0.010812283,,
,0.01127553,,
,0.010853052,,
,0.011276007,,
,0.011205435,,
,0.010338545,,
,0.011217356,,
,0.011311293,,
,0.011290073,,
,0.00992012,,
,0.011293173,,
,0.010476828,,
,0.011287212,,
,0.010851145,,
,0.010830164,,
,0.010889053,,
,0.011244297,,
,0.010520458,,
,0.011276484,,
,0.010856628,,
,0.010829449,,
,0.011276484,,
,0.010348082,,
,0.010349989,,
,0.011288404,,
,0.011288166,,
,0.011232138,,
,0.010337114,,
,0.011242867,,
,0.011214018,,
,0.011207581,,
,0.010380983,,
,0.011244059,,
,0.010295153,,
,0.010344028,,
,0.011317492,,
,0.010328293,,
,0.011008739,,
,0.011301517,,
,0.011311769,,
,0.011282682,,
,0.011240959,,
,0.011262417,,
,0.010831118,,
,0.010821581,,
,0.011281967,,
,0.011275291,,
,0.010311127,,
,0.01096034,,
,0.011299133,,
,0.010342121,,
,0.010298967,,
,0.010855675,,
,0.009942293,,
,0.009893417,,
,0.010477543,,
,0.01133728,,
,0.011366844,,
,0.010977507,,
,0.010519266,,
,0.010521412,,
,0.01100421,,
,0.010358095,,
,0.01036644,,
,0.010871649,,
,0.01128459,,
,0.011262178,,
,0.009949207,,
,0.011219025,,
,0.01032567,,
,0.009922028,,
,0.01123786,,
,0.011306763,,
,0.009968281,,
,0.009902954,,
,0.011229753,,
,0.010357857,,
,0.011262178,,
,0.009940147,,
,0.011291265,,
,0.010319948,,
,0.010341167,,
,0.010285616,,
,0.011252403,,
,0.010843992,,
,0.011281013,,
,0.011226654,,
,0.011309147,,
,0.011298418,,
,0.011244535,,
,0.010876894,,
,0.011290789,,
,0.010335684,,
,0.010308981,,
,0.010358334,,
,0.011296988,,
,0.01033926,,
,0.010360241,,
,0.010310888,,
,0.011279583,,
,0.009908438,,
,0.011229753,,
,0.010344744,,
,0.011290312,,
,0.010360479,,
,0.010337114,,
,0.010313272,,
,0.010354996,,
,0.010280132,,
,0.010813713,,
,0.010842085,,
,0.01124382,,
,0.011229277,,
,0.011276484,,
,0.01129818,,
,0.01036191,,
,0.009902477,,
,0.009962082,,
,0.009911537,,
,0.011277914,,
,0.011227131,,
,0.011259556,,
,0.010346413,,
,0.009900093,,
,0.011258602,,
,0.010329485,,
,0.010331392,,
,0.011246681,,
,0.011259079,,
,0.010836363,,
,0.011273384,,
,0.011280775,,
,0.01030612,,
,0.01030612,,
,0.009901762,,
,0.010845423,,
,0.011236191,,
,0.010842085,,
,0.011302948,,
,0.010322332,,
,0.011245966,,
,0.010858059,,
,0.010332584,,
,0.01127553,,
,0.010324478,,
,0.011227369,,
,0.011299133,,
,0.011195898,,
,0.010325909,,
,0.010844946,,
,0.010310173,,
,0.010285616,,
,0.010298014,,
,0.011248589,,
,0.011272907,,
,0.011285305,,
,0.011297703,,
,0.011226416,,
,0.011268139,,
,0.011260509,,
,0.010885954,,
,0.011235952,,
,0.011262655,,
,0.009935617,,
,0.010896921,,
,0.011264324,,
,0.010938644,,
,0.011317015,,
,0.012189865,,
,0.012230158,,
,0.012538671,,
,0.009560585,,
,0.009373903,,
,0.01003027,,
,0.009490252,,
,0.008865118,,
,0.008844137,,
,0.009092093,,
,0.009021997,,
,0.008677483,,
,0.00937748,,
,0.009383917,,
,0.009478569,,
,0.008674145,,
,0.00939703,,
,0.008666754,,
,0.008618116,,
,0.008670092,,
,0.008672476,,
,0.009398937,,
,0.00868845,,
,0.009433746,,
,0.009413004,,
,0.009021282,,
,0.009394646,,
,0.009390831,,
,0.009397984,,
,0.00903368,,
,0.009396076,,
,0.009039164,,
,0.009023666,,
,0.009415865,,
,0.008275032,,
,0.009430885,,
,0.008668423,,
,0.008635521,,
,0.009375095,,
,0.008281231,,
,0.00941205,,
,0.009361744,,
,0.008656502,,
,0.009368181,,
,0.009384871,,
,0.009419441,,
,0.009012222,,
,0.008634567,,
,0.009429216,,
,0.009370327,,
,0.009399176,,
,0.008681536,,
,0.009358406,,
,0.009392977,,
,0.009555817,,
,0.008809805,,
,0.009472609,,
,0.009495497,,
,0.009419441,,
,0.008929729,,
,0.009449959,,
,0.009397745,,
,0.008607864,,
,0.008737087,,
,0.009374142,,
,0.008696318,,
,0.009062529,,
,0.009390593,,
,0.008623362,,
,0.008660316,,
,0.009402275,,
,0.009331703,,
,0.008995056,,
,0.009406328,,
,0.008649826,,
,0.009484529,,
,0.009432554,,
,0.009096861,,
,0.009385586,,
,0.008649588,,
,0.008630276,,
,0.009356022,,
,0.009417772,,
,0.009385109,,
,0.009027481,,
,0.009414673,,
,0.00937295,,
,0.009384394,,
,0.00864172,,
,0.009394884,,
,0.009020329,,
,0.009351015,,
,0.00937891,,
,0.008280277,,
,0.009367228,,
,0.008641005,,
,0.009422779,,
,0.009069204,,
,0.008672237,,
,0.009423494,,
,0.008668423,,
,0.008629322,,
,0.009407282,,
,0.00940299,,
,0.009341002,,
,0.008269072,,
,0.009404421,,
,0.009407997,,
,0.008651495,,
,0.009406567,,
,0.008619308,,
,0.008624792,,
,0.00940752,,
,0.009428024,,
,0.008617401,,
,0.0093894,,
,0.008649588,,
,0.008697987,,
,0.008294821,,
,0.008287191,,
,0.009373188,,
,0.008666515,,
,0.009060383,,
,0.009021044,,
,0.009430647,,
,0.009358406,,
,0.009370565,,
,0.00943327,,
,0.008731365,,
,0.008998394,,
,0.008308411,,
,0.008652449,,
,0.008662701,,
,0.008641005,,
,0.008678913,,
,0.009372473,,
,0.008651257,,
,0.00938797,,
,0.009405375,,
,0.009343147,,
,0.009041309,,
,0.009382248,,
,0.009387732,,
,0.008313417,,
,0.009379864,,
,0.009344816,,
,0.00884223,,
,0.008624792,,
,0.009428978,,
,0.009445667,,
,0.00902462,,
,0.009393454,,
,0.009406567,,
,0.008662939,,
,0.008669853,,
,0.009423018,,
,0.008638144,,
,0.00940609,,
,0.009376287,,
,0.009391785,,
,0.009009838,,
,0.009389162,,
,0.009484768,,
,0.008661747,,
,0.009394646,,
,0.008691311,,
,0.009008646,,
,0.008291245,,
,0.009420633,,
,0.009065866,,
,0.00862956,,
,0.009426117,,
,0.00903511,,
,0.00944519,,
,0.008660555,,
,0.009361029,,
,0.009412527,,
,0.009437561,,
,0.009389162,,
,0.008593798,,
,0.008619547,,
,0.009004116,,
,0.009370565,,
,0.008659363,,
,0.009362459,,
,0.009364128,,
,0.009427071,,
,0.009410143,,
,0.009328127,,
,0.008657932,,
,0.009453535,,
,0.009426594,,
,0.00865531,,
,0.008660078,,
,0.008648872,,
,0.009344578,,
,0.009454012,,
,0.009422064,,
,0.009440184,,
,0.008293629,,
,0.008654594,,
,0.008295298,,
,0.008701563,,
,0.008294582,,
,0.009038687,,
,0.009411573,,
,0.00830555,,
,0.009006739,,
,0.009060383,,
,0.008666277,,
,0.009369135,,
,0.009371281,,
,0.009437799,,
,0.008292913,,
,0.00940752,,
,0.00868535,,
,0.009355068,,
,0.009366751,,
,0.0093925,,
,0.008669853,,
,0.009406328,,
,0.008999348,,
,0.009415865,,
,0.008649111,,
,0.00905323,,
,0.009374142,,
,0.00940156,,
,0.009034395,,
,0.008763313,,
,0.009244919,,
,0.009491444,,
,0.009410381,,
,0.008485794,,
,0.00873518,,
,0.009536266,,
,0.008907795,,
,0.009539127,,
,0.008681297,,
,0.009386778,,
,0.009400845,,
,0.008625269,,
,0.008705139,,
,0.008667231,,
,0.009346485,,
,0.00867033,,
,0.008652925,,
,0.009357452,,
,0.008650303,,
,0.00862956,,
,0.009325504,,
,0.009407043,,
,0.009406805,,
,0.00941968,,
,0.008686543,,
,0.00938797,,
,0.00825429,,
,0.008303881,,
,0.009007215,,
,0.009417772,,
,0.009016037,,
,0.009010553,,
,0.009419203,,
,0.00827527,,
,0.008680105,,
,0.009045362,,
,0.009400606,,
,0.008627653,,
,0.00934267,,
,0.008996725,,
,0.009353638,,
,0.009397507,,
,0.009374619,,
,0.008299351,,
,0.008313417,,
,0.008287191,,
,0.008978128,,
,0.00936842,,
,0.009428263,,
,0.00830698,,
,0.008635521,,
,0.009378672,,
,0.00940299,,
,0.009390831,,
,0.008667231,,
,0.009085655,,
,0.008741379,,
,0.00940156,,
,0.00939393,,
,0.008285046,,
,0.008270025,,
,0.009380341,,
,0.008285046,,
,0.010033846,,
,0.009544611,,
,0.00947237,,
,0.009413004,,
,0.009405136,,
,0.009392738,,
,0.009374142,,
,0.008676529,,
,0.009349823,,
,0.009027719,,
,0.008687973,,
,0.008699656,,
,0.009426594,,
,0.008627892,,
,0.009415388,,
,0.009062052,,
,0.009073257,,
,0.009053707,,
,0.009401798,,
,0.008638859,,
,0.008651257,,
,0.008625746,,
,0.008660793,,
,0.008649588,,
,0.009008884,,
,0.009464264,,
,0.008642673,,
,0.009390593,,
,0.008663416,,
,0.008641481,,
,0.008638859,,
,0.009028196,,
,0.008630514,,
,0.008656025,,
,0.0095613,,
,0.008703947,,
,0.009009361,,
,0.009425163,,
,0.009361744,,
,0.008658886,,
,0.009412289,,
,0.008289099,,
,0.008616924,,
,0.008661032,,
,0.009380102,,
,0.008656502,,
,0.009384632,,
,0.009433746,,
,0.009395838,,
,0.009380579,,
,0.008277893,,
,0.009412527,,
,0.00937748,,
,0.008291483,,
,0.008650303,,
,0.009388685,,
,0.009393692,,
,0.008646965,,
,0.008613586,,
,0.00861764,,
,0.009396315,,
,0.009394169,,
,0.008609056,,
,0.008692265,,
,0.008654594,,
,0.008638859,,
,0.009043932,,
,0.009353876,,
,0.008969545,,
,0.00938797,,
,0.008649826,,
,0.009425163,,
,0.008692741,,
,0.009378672,,
,0.009428024,,
,0.008666992,,
,0.008677721,,
,0.009385586,,
,0.008734941,,
,0.008669138,,
,0.009027719,,
,0.008661747,,
,0.009385109,,
,0.009441376,,
,0.008315563,,
,0.008283854,,
,0.009366751,,
,0.009384871,,
,0.009433031,,
,0.009375095,,
,0.009014845,,
,0.009028912,,
,0.008997917,,
,0.008997202,,
,0.009028912,,
,0.008283615,,
,0.009380817,,
,0.008641481,,
,0.008669853,,
,0.009385586,,
,0.009412527,,
,0.009396076,,
,0.00943017,,
,0.009398937,,
,0.009024858,,
,0.008651495,,
,0.009406328,,
,0.009395838,,
,0.009431124,,
,0.00873661,,
,0.008991241,,
,0.008655787,,
,0.008622646,,
,0.009341955,,
,0.008844137,,
,0.009595156,,
,0.009229422,,
,0.009579182,,
,0.009780884,,
,0.008860111,,
,0.009901524,,
,0.009679317,,
,0.008803368,,
,0.008980513,,
,0.009414673,,
,0.008673668,,
,0.009067774,,
,0.008653641,,
,0.009388208,,
,0.00940156,,
,0.009025097,,
,0.009396553,,
,0.009363413,,
,0.009391069,,
,0.009376764,,
,0.00945735,,
,0.009437799,,
,0.008677959,,
,0.008627892,,
,0.009383202,,
,0.009014845,,
,0.008672237,,
,0.009420633,,
,0.009398937,,
,0.009063005,,
,0.009692907,,
,0.00861454,,
,0.008672237,,
,0.008681536,,
,0.009073496,,
,0.00941062,,
,0.009017706,,
,0.009030581,,
,0.00939703,,
,0.009341955,,
,0.00865531,,
,0.009420156,,
,0.00910759,,
,0.009016037,,
,0.00939846,,
,0.008623838,,
,0.009431362,,
,0.008286476,,
,0.008649588,,
,0.009400845,,
,0.009333849,,
,0.009390593,,
,0.009400845,,
,0.008650541,,
,0.009019136,,
,0.009117842,,
,0.00867033,,
,0.008681536,,
,0.009366751,,
,0.008669376,,
,0.009003639,,
,0.009034395,,
,0.008646965,,
,0.008645058,,
,0.008634329,,
,0.008646011,,
,0.009423256,,
,0.009408712,,
,0.008663654,,
,0.009033442,,
,0.0093894,,
,0.008989096,,
,0.009342432,,
,0.009414911,,
,0.009385347,,
,0.009064436,,
,0.00941515,,
,0.00940752,,
,0.009400129,,
,0.008651972,,
,0.009369612,,
,0.00874114,,
,0.00940752,,
,0.009397984,,
,0.008657455,,
,0.009353161,,
,0.009361506,,
,0.009391308,,
,0.009385347,,
,0.008649588,,
,0.009014606,,
,0.009034634,,
,0.009386063,,
,0.008665085,,
,0.009394169,,
,0.009044647,,
,0.008654594,,
,0.008660793,,
,0.009380102,,
,0.009374142,,
,0.009096146,,
,0.008621216,,
,0.009387255,,
,0.008293629,,
,0.00900054,,
,0.009045124,,
,0.008633614,,
,0.008247852,,
,0.009040594,,
,0.009369373,,
,0.009125233,,
,0.009363651,,
,0.009448051,,
,0.009335995,,
,0.00941515,,
,0.008286238,,
,0.008300304,,
,0.009088516,,
,0.008271456,,
,0.009363413,,
,0.009052992,,
,0.009373903,,
,0.009404421,,
,0.008649588,,
,0.009222984,,
,0.009016991,,
,0.009239435,,
,0.009449482,,
,0.009362459,,
,0.009349823,,
,0.009367466,,
,0.008669138,,
,0.009373188,,
,0.009402752,,
,0.009364605,,
,0.008697271,,
,0.009428024,,
,0.009440899,,
,0.009013653,,
,0.008650064,,
,0.009387732,,
,0.009031773,,
,0.009009838,,
,0.009384871,,
,0.008661985,,
,0.009377003,,
,0.009399414,,
,0.009380579,,
,0.008700848,,
,0.008664131,,
,0.008634329,,
,0.009376287,,
,0.009409189,,
,0.009023666,,
,0.009384871,,
,0.008692741,,
,0.008672714,,
,0.009048462,,
,0.00938344,,
,0.009354115,,
,0.009383202,,
,0.009357929,,
,0.009376526,,
,0.009462118,,
,0.009362459,,
,0.009390593,,
,0.009405136,,
,0.009020567,,
,0.009379625,,
,0.009429932,,
,0.008645296,,
,0.008242607,,
,0.00935483,,
,0.009362936,,
,0.009417772,,
,0.009092093,,
,0.009396076,,
,0.009372234,,
,0.009024143,,
,0.009375334,,
,0.008655787,,
,0.009053946,,
,0.009516001,,
,0.009387732,,
,0.00970602,,
,0.009555101,,
,0.008645296,,
,0.009071112,,
,0.008649826,,
,0.009025574,,
,0.008998394,,
,0.008328676,,
,0.008358717,,
,0.008989334,,
,0.008640051,,
,0.009345055,,
,0.009387493,,
,0.009112597,,
,0.008666039,,
,0.009105682,,
,0.009406567,,
,0.009083271,,
,0.009367704,,
,0.009373426,,
,0.009397984,,
,0.009035826,,
,0.009357214,,
,0.009373426,,
,0.009037971,,
,0.009379387,,
,0.008645296,,
,0.008607149,,
,0.009373426,,
,0.008651257,,
,0.009381533,,
,0.00899601,,
,0.008642912,,
,0.008748293,,
,0.009057999,,
,0.009359121,,
,0.010279179,,
,0.009425402,,
,0.009342432,,
,0.009396553,,
,0.009016275,,
,0.00941062,,
,0.00937891,,
,0.0090096,,
,0.009011507,,
,0.009403706,,
,0.009371519,,
,0.008680582,,
,0.009389162,,
,0.008689165,,
,0.008706093,,
,0.00938201,,
,0.009375572,,
,0.009045839,,
,0.009065628,,
,0.008699417,,
,0.009357452,,
,0.009390593,,
,0.008700132,,
,0.009413481,,
,0.008693695,,
,0.009166479,,
,0.009538174,,
,0.008636236,,
,0.008613825,,
,0.008660793,,
,0.008592606,,
,0.009435654,,
,0.009009123,,
,0.009362459,,
,0.009356737,,
,0.009370804,,
,0.009043217,,
,0.008628845,,
,0.009392262,,
,0.008690596,,
,0.008988857,,
,0.009070396,,
,0.00936985,,
,0.009392738,,
,0.008636951,,
,0.009345293,,
,0.009307384,,
,0.009388924,,
,0.008272409,,
,0.009082079,,
,0.009411097,,
,0.009016991,,
,0.009434462,,
,0.008292198,,
,0.009356499,,
,0.008295774,,
,0.008664846,,
,0.009368658,,
,0.008301258,,
,0.008999109,,
,0.00899148,,
,0.008631229,,
,0.009414673,,
,0.008680344,,
,0.009012938,,
,0.009074688,,
,0.008266449,,
,0.009385824,,
,0.008292437,,
,0.008663654,,
,0.008620024,,
,0.009368658,,
,0.008613825,,
,0.008685589,,
,0.008296728,,
,0.009404421,,
,0.008667469,,
,0.009376764,,
,0.008673668,,
,0.009360075,,
,0.009026527,,
,0.010531187,,
,0.01119566,,
,0.01160264,,
,0.01260519,,
,0.012555838,,
,0.010415077,,
,0.008895397,,
,0.009515047,,
,0.008959055,,
,0.008948326,,
,0.009472609,,
,0.00941658,,
,0.009405851,,
,0.009393454,,
,0.009438992,,
,0.009362698,,
,0.00867486,,
,0.009411573,,
,0.009062052,,
,0.009401083,,
,0.009428978,,
,0.009122849,,
,0.009047031,,
,0.00830555,,
,0.008289814,,
,0.00944066,,
,0.008654833,,
,0.008296251,,
,0.009396553,,
,0.008626223,,
,0.009078264,,
,0.008713961,,
,0.009034872,,
,0.008698463,,
,0.00935483,,
,0.009440422,,
,0.008693218,,
,0.008677006,,
,0.008712769,,
,0.009436131,,
,0.009456396,,
,0.009024382,,
,0.008290768,,
,0.009079218,,
,0.008704901,,
,0.009432793,,
,0.009449482,,
,0.009408236,,
,0.008695841,,
,0.009409189,,
,0.008726358,,
,0.008294582,,
,0.0093894,,
,0.008708,,
,0.009603262,,
,0.012637615,,
,0.012756824,,
,0.010933638,,
,0.010072947,,
,0.010900974,,
,0.010573149,,
,0.009735346,,
,0.008781433,,
,0.009042978,,
,0.009698391,,
,0.009129286,,
,0.008677483,,
,0.009418488,,
,0.008313417,,
,0.009017706,,
,0.009032726,,
,0.00865531,,
,0.008707285,,
,0.009420395,,
,0.008322477,,
,0.009018183,,
,0.009388924,,
,0.009453535,,
,0.008286238,,
,0.009032249,,
,0.009422541,,
,0.00947094,,
,0.009111881,,
,0.008314371,,
,0.009104967,,
,0.009036779,,
,0.008683681,,
,0.00830102,,
,0.009386539,,
,0.009083271,,
,0.009427309,,
,0.009013414,,
,0.008380413,,
,0.008740664,,
,0.009032011,,
,0.00941968,,
,0.008290052,,
,0.009384155,,
,0.009399891,,
,0.009108543,,
,0.009437799,,
,0.008316517,,
,0.009372473,,
,0.009084702,,
,0.008638144,,
,0.008693457,,
,0.009028912,,
,0.009037256,,
,0.008666515,,
,0.008707762,,
,0.00943327,,
,0.0087111,,
,0.00833869,,
,0.00945735,,
,0.00937748,,
,0.009436131,,
,0.008675098,,
,0.009367466,,
,0.009069443,,
,0.009426117,,
,0.009396553,,
,0.008658886,,
,0.008624554,,
,0.008634329,,
,0.009387016,,
,0.009063482,,
,0.009390831,,
,0.009107113,,
,0.009007931,,
,0.008678675,,
,0.008620262,,
,0.008691788,,
,0.008663893,,
,0.009407759,,
,0.0086689,,
,0.009042978,,
,0.009429932,,
,0.009432077,,
,0.008673906,,
,0.00869894,,
,0.008662462,,
,0.009061098,,
,0.008713722,,
,0.009022474,,
,0.009045362,,
,0.009419203,,
,0.009352446,,
,0.009395599,,
,0.009022474,,
,0.008328199,,
,0.009428024,,
,0.009097338,,
,0.008659363,,
,0.00939703,,
,0.009351015,,
,0.008992672,,
,0.008989573,,
,0.008666992,,
,0.009405375,,
,0.00942874,,
,0.008675814,,
,0.008674145,,
,0.009004831,,
,0.009412527,,
,0.008719921,,
,0.009411335,,
,0.00869751,,
,0.009422064,,
,0.009473324,,
,0.009423494,,
,0.009042263,,
,0.009396553,,
,0.009471655,,
,0.00938201,,
,0.008292437,,
,0.009042501,,
,0.009402037,,
,0.009400368,,
,0.008691788,,
,0.008661985,,
,0.008628368,,
,0.009392023,,
,0.009057999,,
,0.008724928,,
,0.008683443,,
,0.009438515,,
,0.009397268,,
,0.008690357,,
,0.009393215,,
,0.009082556,,
,0.009447098,,
,0.009399891,,
,0.008670568,,
,0.009115458,,
,0.009082079,,
,0.00908494,,
,0.008720875,,
,0.009058237,,
,0.009464979,,
,0.009490252,,
,0.008634806,,
,0.009398937,,
,0.009381771,,
,0.009361267,,
,0.009422064,,
,0.008315325,,
,0.008657932,,
,0.00903821,,
,0.008307457,,
,0.008656263,,
,0.008697271,,
,0.009445667,,
,0.009399891,,
,0.008681297,,
,0.009384155,,
,0.008669138,,
,0.008649826,,
,0.009400368,,
,0.008643866,,
,0.008698463,,
,0.009438753,,
,0.009007692,,
,0.008657455,,
,0.008685112,,
,0.009390116,,
,0.008836746,,
,0.008752346,,
,0.009380579,,
,0.009551764,,
,0.009733915,,
,0.009583235,,
,0.009530306,,
,0.009402752,,
,0.009016037,,
,0.008301973,,
,0.00940299,,
,0.009088516,,
,0.00866437,,
,0.009004831,,
,0.008296251,,
,0.009405375,,
,0.009470701,,
,0.009395599,,
,0.009394407,,
,0.009427547,,
,0.008667231,,
,0.008716822,,
,0.009424925,,
,0.009040594,,
,0.008731604,,
,0.008694887,,
,0.009426117,,
,0.008319139,,
,0.008651018,,
,0.008690834,,
,0.009400606,,
,0.009530306,,
,0.009392977,,
,0.009041786,,
,0.008692265,,
,0.008718491,,
,0.008646011,,
,0.009413242,,
,0.009411335,,
,0.009355307,,
,0.00940609,,
,0.010265589,,
,0.008628845,,
,0.008699894,,
,0.008684397,,
,0.008291245,,
,0.009410858,,
,0.008266449,,
,0.00939846,,
,0.008720636,,
,0.009432077,,
,0.009412527,,
,0.009381771,,
,0.00938797,,
,0.00951004,,
,0.009399891,,
,0.009380102,,
,0.009125471,,
,0.008643866,,
,0.008666277,,
,0.009021044,,
,0.009426594,,
,0.008705854,,
,0.008665323,,
,0.008716106,,
,0.009409904,,
,0.009358168,,
